tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
3499,965.697,392.048,803.612,680.682,1412.797,680.682,74.585,127.907,66.552,1.2,3,111.878,-0.153,0.892
3502,2596.601,394.71,2169.903,2948.669,2948.669,2169.903,68.447,173.994,92.741,0.6,3,102.67,0.359,1.355
3504,4628.924,2031.863,6065.668,3192.18,6065.668,3192.18,98.378,196.756,139.128,0.2,2,196.756,-0.474,1.414
3505,2793.867,114.885,2661.52,2852.162,2867.917,2661.52,150.617,233.297,130.646,0.8,3,225.925,0.072,0.867
3506,2428.803,716.68,2110.102,3249.556,3249.556,1926.752,111.157,202.074,102.546,0.8,3,166.735,0.54,0.923
3507,2129.97,1269.083,1232.593,3027.348,3027.348,1232.593,108.173,216.346,152.98,0.4,2,216.346,1.456,1.414
3508,4141.33,4205.055,753.55,10249.482,10249.482,753.55,67.461,168.043,71.532,2.4,4,89.948,12.602,1.06
3509,3251.419,1138.521,2446.362,4056.475,4056.475,2446.362,38.045,76.089,53.803,0.6,2,76.089,0.658,1.414
3512,1276.919,550.507,1666.186,887.651,1666.186,887.651,83.204,166.407,117.668,0.6,2,166.407,-0.467,1.414
3514,3599.787,3451.65,1159.102,6040.473,6040.473,1159.102,86.478,172.956,122.298,0.2,2,172.956,4.211,1.414
3518,2032.196,1469.152,3071.044,993.349,3071.044,993.349,67.486,134.973,95.44,0.4,2,134.973,-0.677,1.414
3519,1725.408,310.492,1944.959,1505.857,1944.959,1505.857,66.301,132.601,93.763,0.6,2,132.601,-0.226,1.414
3527,5761.635,6004.365,1515.908,10007.363,10007.363,1515.908,98.933,197.866,139.912,1.0,2,197.866,5.602,1.414
3534,4135.762,4850.945,7565.898,705.626,7565.898,705.626,56.937,113.874,80.521,1.0,2,113.874,-0.907,1.414
3536,2148.037,900.16,2784.546,1511.528,2784.546,1511.528,29.273,58.546,41.398,0.6,2,58.546,-0.457,1.414
3538,2067.758,1615.0,925.781,3209.736,3209.736,925.781,62.671,125.342,88.63,1.0,2,125.342,2.467,1.414
3544,3294.915,2486.436,5053.09,1536.739,5053.09,1536.739,80.563,161.126,113.933,0.8,2,161.126,-0.696,1.414
3545,1761.891,530.665,1386.655,2137.128,2137.128,1386.655,63.949,127.897,90.437,0.2,2,127.897,0.541,1.414
3546,1249.971,679.257,769.664,1730.278,1730.278,769.664,62.859,125.718,88.896,1.2,2,125.718,1.248,1.414
3550,1613.052,729.4,2128.816,1097.288,2128.816,1097.288,88.531,177.062,125.202,0.8,2,177.062,-0.485,1.414
3551,2775.823,3100.097,4967.923,583.724,4967.923,583.724,68.381,136.762,96.705,0.6,2,136.762,-0.883,1.414
3555,1768.862,1393.837,783.27,2754.454,2754.454,783.27,89.753,179.507,126.93,0.4,2,179.507,2.517,1.414
3558,995.082,718.832,1503.374,486.791,1503.374,486.791,71.409,142.818,100.988,0.4,2,142.818,-0.676,1.414
3559,3394.534,4148.827,1095.625,1498.168,9612.665,1095.625,144.785,233.627,105.847,2.2,4,193.047,0.367,0.731
3560,1649.759,1397.043,2637.617,661.9,2637.617,661.9,44.768,89.537,63.312,0.4,2,89.537,-0.749,1.414
3568,1293.211,429.816,1006.013,1086.269,1787.352,1006.013,99.761,161.854,87.255,0.4,3,149.642,0.08,0.875
3569,4182.693,2242.795,1918.386,4226.356,6403.338,1918.386,106.706,171.144,93.072,1.0,3,160.059,1.203,0.872
3570,2871.431,28.653,2891.692,2851.17,2891.692,2851.17,75.031,150.062,106.11,0.2,2,150.062,-0.014,1.414
3573,1393.583,618.318,1830.799,956.366,1830.799,956.366,57.199,114.398,80.892,0.4,2,114.398,-0.478,1.414
3574,3755.668,4640.55,7037.033,474.304,7037.033,474.304,117.79,235.58,166.58,1.0,2,235.58,-0.933,1.414
3576,599.875,166.034,717.278,482.471,717.278,482.471,38.821,77.641,54.901,1.2,2,77.641,-0.327,1.414
3577,3877.798,4726.484,7219.926,535.669,7219.926,535.669,92.848,185.696,131.307,0.8,2,185.696,-0.926,1.414
3580,4059.864,4853.301,1326.404,1189.77,9663.418,1189.77,120.474,236.572,118.346,1.4,3,180.711,-0.103,0.982
