tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
509,3756.432,1696.229,2227.713,2941.162,6129.007,2227.713,94.421,177.365,78.779,0.6,4,71.131,17.783,31.77,102.781,71.131,1.0,0.723,0,125.895,0.32,0.834
510,3485.271,1278.193,5365.905,2757.772,5365.905,2080.54,124.07,187.944,64.551,1.2,7,160.527,22.932,33.506,168.241,160.527,1.0,0.785,0,144.749,-0.486,0.52
511,2295.291,683.368,1530.316,2137.766,3408.545,1530.316,143.52,237.403,87.559,3.4,5,137.587,27.517,46.868,107.548,137.587,1.0,0.692,0,179.4,0.397,0.61
512,2260.837,1792.492,720.702,3220.362,4688.814,624.599,90.897,180.115,67.905,1.4,6,99.279,16.547,31.989,199.34,99.279,1.0,0.628,0,109.077,3.468,0.747
514,3371.451,519.865,2810.924,3837.772,3837.772,2810.924,60.886,163.896,89.701,0.4,3,36.34,12.113,31.882,182.281,36.34,1.0,0.662,0,91.33,0.365,1.473
515,2683.039,1914.941,1198.805,2005.725,4844.588,1198.805,43.958,89.663,44.857,0.4,3,25.994,8.665,16.977,154.611,25.994,1.0,0.834,0,65.937,0.673,1.02
516,3102.141,1427.459,1499.238,1663.889,5392.493,1499.238,112.57,184.317,73.582,1.0,6,125.097,20.849,35.518,150.281,125.097,1.0,0.816,0,135.084,0.11,0.654
517,3209.106,1263.766,1441.795,2780.468,4879.425,1441.795,60.027,123.909,49.102,1.0,5,54.191,10.838,21.249,213.189,54.191,1.0,0.775,0,75.033,0.928,0.818
527,6420.432,3276.008,1380.52,5804.748,9474.438,1380.52,135.428,201.553,79.693,0.8,5,125.414,25.083,38.8,146.232,125.414,1.0,0.697,0,169.285,3.205,0.588
528,1216.923,171.132,1126.98,1043.196,1434.858,1043.196,49.936,119.172,50.565,1.2,4,40.558,10.139,24.47,121.528,40.558,1.0,0.453,0,66.581,-0.074,1.013
530,3039.602,494.051,2475.94,3245.28,3397.587,2475.94,121.159,213.8,109.716,0.4,3,71.558,23.853,41.09,110.356,71.558,1.0,0.513,0,181.738,0.311,0.906
531,14449.89,803.692,15018.186,13881.594,15018.186,13881.594,100.966,201.933,142.788,0.2,2,39.252,19.626,39.252,122.022,39.252,1.0,0.769,0,201.933,-0.076,1.414
534,8403.717,3870.509,1174.431,7959.737,15647.193,1174.431,136.244,237.699,81.942,2.0,10,248.09,24.809,42.325,187.467,248.09,1.0,0.75,0,151.382,5.778,0.601
535,821.971,378.218,1496.315,632.716,1496.315,627.707,35.18,139.283,58.705,2.2,5,35.03,7.006,27.325,124.403,35.03,1.0,0.497,0,43.975,-0.577,1.669
547,7392.599,201.293,7250.264,7534.935,7534.935,7250.264,96.671,193.341,136.713,0.2,2,37.427,18.713,37.427,161.73,37.427,1.0,0.87,0,193.341,0.039,1.414
550,2167.982,2313.591,1156.637,5634.922,5634.922,922.18,108.508,163.108,76.277,0.8,4,87.424,21.856,32.654,117.497,87.424,1.0,0.819,0,144.678,3.872,0.703
551,1315.869,304.736,1040.203,1869.556,1869.556,1005.061,86.611,177.996,60.279,1.6,8,131.566,16.446,35.522,178.592,131.566,1.0,0.597,0,98.984,0.797,0.696
563,1990.236,562.787,1320.321,1534.186,2712.331,1320.321,91.625,188.755,86.193,0.8,5,86.314,17.263,33.744,118.093,86.314,1.0,0.76,0,114.532,0.162,0.941
571,3214.489,98.252,3283.964,3145.015,3283.964,3145.015,77.403,154.806,109.465,0.2,2,30.335,15.167,30.335,138.347,30.335,1.0,0.788,0,154.806,-0.042,1.414
572,2360.586,2130.28,3866.921,854.25,3866.921,854.25,84.058,168.117,118.876,0.2,2,32.697,16.349,32.697,132.497,32.697,1.0,0.65,0,168.117,-0.779,1.414
574,2505.378,1017.315,1706.575,3719.239,3719.239,1624.385,120.943,222.534,115.656,0.6,4,91.566,22.892,44.066,105.233,91.566,1.0,0.804,0,161.257,1.179,0.956
575,1671.442,348.22,1425.212,1917.67,1917.67,1425.212,29.437,58.875,41.631,0.2,2,12.742,6.371,12.742,58.928,12.742,1.0,0.799,0,58.875,0.346,1.414
577,3401.768,318.779,3329.851,3041.773,3813.705,3041.773,156.297,214.314,104.486,0.6,4,118.971,29.743,41.848,118.426,118.971,1.0,0.62,0,208.396,-0.087,0.669
581,7995.797,7518.401,13312.109,2679.484,13312.109,2679.484,65.256,130.513,92.286,0.2,2,25.679,12.839,25.679,166.668,25.679,1.0,0.804,0,130.513,-0.799,1.414
582,5326.837,8373.116,14994.832,412.35,14994.832,412.35,47.828,121.624,64.837,2.8,3,29.41,9.803,24.317,136.112,29.41,1.0,0.517,0,71.743,-0.973,1.356
584,15959.917,3207.673,15894.735,12785.332,19199.684,12785.332,165.605,249.2,143.42,0.4,3,95.924,31.975,48.404,193.348,95.924,1.0,0.707,0,248.407,-0.196,0.866
585,2602.167,129.379,2510.682,2693.652,2693.652,2510.682,83.983,167.965,118.769,0.2,2,32.787,16.393,32.787,151.099,32.787,1.0,0.761,0,167.965,0.073,1.414
588,7634.256,6204.472,12021.48,3247.031,12021.48,3247.031,91.509,183.018,129.413,1.6,2,36.447,18.223,36.447,98.892,36.447,1.0,0.531,0,183.018,-0.73,1.414
589,15848.233,3155.276,11428.597,15547.49,21008.773,11428.597,219.818,355.056,112.141,2.2,10,407.525,40.752,62.78,156.442,407.525,1.0,0.691,0,244.243,0.36,0.51
590,1717.117,775.18,1362.623,2606.161,2606.161,1182.567,68.552,107.86,59.581,0.8,3,40.303,13.434,20.999,120.575,40.303,1.0,0.596,0,102.828,0.913,0.869
591,2001.217,485.906,2148.216,2396.649,2396.649,1458.784,62.403,163.608,88.437,0.6,3,36.655,12.218,32.212,80.333,36.655,1.0,0.559,0,93.604,0.116,1.417
593,1234.221,1676.852,3170.467,259.332,3170.467,259.332,81.267,198.092,103.723,1.2,3,48.064,16.021,40.249,155.861,48.064,1.0,0.33,0,121.9,-0.918,1.276
595,2738.097,1406.6,1743.48,3732.713,3732.713,1743.48,77.036,154.071,108.945,0.6,2,31.127,15.564,31.127,99.362,31.127,1.0,0.603,0,154.071,1.141,1.414
596,8105.275,5952.442,1701.736,4513.907,14207.802,1701.736,135.255,298.425,132.688,0.6,4,104.404,26.101,57.525,181.98,104.404,1.0,0.652,0,180.341,1.653,0.981
604,7435.772,882.869,8060.054,6811.489,8060.054,6811.489,90.633,181.266,128.175,0.2,2,34.953,17.477,34.953,141.009,34.953,1.0,0.802,0,181.266,-0.155,1.414
607,1756.853,318.435,1421.166,2184.936,2184.936,1421.166,93.287,162.118,54.205,1.0,6,103.384,17.231,31.998,138.635,103.384,1.0,0.821,0,111.944,0.537,0.581
608,1398.858,298.367,952.852,1428.778,1922.652,909.757,50.574,114.629,36.394,2.6,14,123.537,8.824,20.542,184.252,123.537,1.0,0.828,0,54.464,0.499,0.72
610,4917.579,6029.905,9181.366,653.792,9181.366,653.792,117.656,235.312,166.391,0.4,2,47.867,23.934,47.867,80.508,47.867,1.0,0.51,0,235.312,-0.929,1.414
620,590.424,163.531,427.617,772.898,772.898,427.617,70.02,133.381,54.727,1.2,4,49.423,12.356,22.769,197.43,49.423,1.0,0.489,0,93.361,0.807,0.782
624,328.372,12.614,319.453,337.291,337.291,319.453,31.873,63.747,45.076,0.2,2,12.728,6.364,12.728,104.89,12.728,1.0,0.495,0,63.747,0.056,1.414
628,3278.517,835.149,2543.375,4213.89,4213.89,2543.375,108.561,220.12,89.889,0.6,4,81.562,20.39,42.366,145.79,81.562,1.0,0.427,0,144.748,0.657,0.828
630,2291.889,1234.131,3450.755,994.227,3450.755,994.227,88.798,143.897,77.642,0.4,3,51.914,17.305,27.631,140.594,51.914,1.0,0.835,0,133.197,-0.712,0.874
631,1632.749,1322.091,2567.608,697.889,2567.608,697.889,69.533,139.067,98.335,0.2,2,28.0,14.0,28.0,85.79,28.0,1.0,0.757,0,139.067,-0.728,1.414
632,1268.842,640.999,1059.0,584.083,2115.864,584.083,42.299,79.221,32.948,0.6,4,31.453,7.863,15.89,122.619,31.453,1.0,0.798,0,56.398,-0.448,0.779
633,657.344,53.028,707.23,601.652,707.23,601.652,60.183,96.669,52.511,0.6,3,33.271,11.09,18.899,119.883,33.271,1.0,0.783,0,90.274,-0.149,0.873
634,521.955,56.59,561.97,481.939,561.97,481.939,17.437,34.874,24.66,0.2,2,7.032,3.516,7.032,115.478,7.032,1.0,0.671,0,34.874,-0.142,1.414
636,2988.128,1039.381,1335.643,3865.94,3865.94,1335.643,102.171,211.569,82.924,0.8,5,95.469,19.094,37.96,129.047,95.469,1.0,0.764,0,127.714,1.894,0.812
637,4232.684,623.751,4439.916,4726.442,4726.442,3531.693,74.643,176.246,91.163,0.6,3,43.732,14.577,35.292,193.748,43.732,1.0,0.747,0,111.964,0.065,1.221
638,1378.518,157.611,1489.966,1267.07,1489.966,1267.07,74.991,149.982,106.053,0.2,2,30.22,15.11,30.22,86.376,30.22,1.0,0.761,0,149.982,-0.15,1.414
640,2731.573,2780.106,4697.405,765.741,4697.405,765.741,121.948,243.895,172.46,1.0,2,49.029,24.514,49.029,75.88,49.029,1.0,0.618,0,243.895,-0.837,1.414
649,1519.635,396.471,1799.982,1239.288,1799.982,1239.288,95.042,190.083,134.409,0.2,2,38.338,19.169,38.338,99.123,38.338,1.0,0.522,0,190.083,-0.311,1.414
656,3482.996,1186.506,2644.01,4321.983,4321.983,2644.01,104.72,209.44,148.096,0.2,2,42.257,21.129,42.257,54.641,42.257,1.0,0.705,0,209.44,0.635,1.414
657,2017.805,413.273,1839.941,2263.463,2410.648,1380.807,119.925,229.379,106.976,0.8,5,114.531,22.906,44.454,143.734,114.531,1.0,0.814,0,149.906,0.23,0.892
661,2758.867,2102.361,4245.46,1272.273,4245.46,1272.273,104.12,208.24,147.248,0.2,2,41.399,20.699,41.399,113.076,41.399,1.0,0.764,0,208.24,-0.7,1.414
669,7266.393,3824.469,2057.374,6996.322,10917.711,2057.374,167.348,269.027,120.223,0.6,4,125.373,31.343,50.838,161.267,125.373,1.0,0.762,0,223.13,2.401,0.718
676,20913.13,3585.338,17945.111,19758.258,26471.854,15720.681,216.618,450.102,156.064,1.8,7,275.861,39.409,79.995,117.067,275.861,1.0,0.736,0,252.721,0.101,0.72
677,21206.727,4133.207,15111.036,21105.648,26614.232,15111.036,191.261,344.528,125.283,0.8,5,176.615,35.323,62.458,70.219,176.615,1.0,0.873,0,239.076,0.397,0.655
680,18003.603,5001.966,21972.326,15446.977,24346.855,11348.646,153.435,335.855,115.716,1.0,6,172.257,28.71,67.273,145.324,172.257,1.0,0.733,0,184.122,-0.297,0.754
683,27258.554,974.08,27947.332,26569.775,27947.332,26569.775,130.617,261.233,184.72,0.2,2,51.208,25.604,51.208,172.387,51.208,1.0,0.842,0,261.233,-0.049,1.414
685,4051.376,1516.677,5123.828,2978.923,5123.828,2978.923,105.126,210.251,148.67,2.8,2,42.701,21.35,42.701,58.332,42.701,1.0,0.503,0,210.251,-0.419,1.414
