tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
1202,12,2.4,1094,75,14480.282,0,26.364103269070267,0.9373537302017212,25,0,1033.5732,15.570732,1155.1763,134.64911,14480.282,-51.084507,36.168808,4.527965434629215,271.56183275711976,1.avi
1203,12,2.4,206,215,60556.348,0,54.298867895729735,0.9280323386192322,25,0,84.77888,90.94169,327.9733,339.94556,60556.348,65.23299,-34.54675,9.183388652284972,355.2678162070653,1.avi
1202,13,2.6,1088,75,15086.397,0,45.61898031893122,0.9397290349006652,27,0,1026.1111,15.001125,1150.7776,136.01506,15086.397,-34.5989,9.879412,8.288062788813116,62.3817723774431,1.avi
1203,13,2.6,212,215,56120.574,0,54.39762174645404,0.9223712086677552,27,0,95.07525,95.417915,329.621,334.69138,56120.574,38.02456,-9.469704,9.843875351708004,221.05837194218677,1.avi
1202,14,2.8,1090,79,15626.475,0,52.280359226477785,0.925919771194458,29,0,1027.0134,17.952465,1154.1172,140.89516,15626.475,0.17165375,17.339928,8.609983138504534,349.8586493840981,1.avi
1203,14,2.8,213,221,56689.758,0,60.38232283035887,0.8902574777603149,29,0,95.383255,101.43826,331.34253,341.69058,56689.758,12.679161,22.850616,10.47851188553835,228.42869530984456,1.avi
1202,15,3.0,1094,79,15802.424,0,29.62935955459005,0.9396028518676758,31,0,1030.907,18.215221,1158.937,141.64267,15802.424,16.795507,5.9449425,5.168052154583969,48.85524409405633,1.avi
1203,15,3.0,224,219,66179.82,0,61.70118401327501,0.8306789994239807,31,0,95.79436,90.426865,352.81097,347.91925,66179.82,45.000416,-3.9230213,10.79503112381892,41.36936799217153,1.avi
1202,16,3.2,1100,78,16392.447,0,17.388487109998334,0.9407303333282472,33,0,1035.0527,16.093197,1165.6597,141.60303,16392.447,24.776337,-2.7846718,3.560342818454849,61.13269441103603,1.avi
1203,16,3.2,203,228,61181.85,0,177.98127136083147,0.8907520174980164,33,0,79.77172,104.356186,326.95624,351.8711,61181.85,-70.142685,33.479614,31.790548230337816,197.59823716273175,1.avi
