tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
554,5476.692,5562.541,9410.003,1543.382,9410.003,1543.382,108.873,217.746,153.97,0.4,2,217.746,-0.836,1.414
555,1561.012,422.664,2163.455,1586.061,2163.455,931.102,625.505,1815.247,765.959,2.8,6,750.606,-0.267,1.225
556,1291.812,185.669,1041.421,1551.654,1551.654,1041.421,627.589,1648.73,625.013,4.4,7,732.187,0.49,0.996
557,2332.252,1031.697,1475.168,2044.237,3477.352,1475.168,710.662,1882.071,1022.137,1.6,3,1065.992,0.386,1.438
559,2522.877,2021.43,1093.51,3952.244,3952.244,1093.51,76.395,152.79,108.039,0.4,2,152.79,2.614,1.414
561,3291.077,2424.923,1576.398,5005.757,5005.757,1576.398,60.983,121.966,86.243,0.6,2,121.966,2.175,1.414
571,1335.997,378.942,1319.299,965.681,1723.012,965.681,162.507,278.135,144.872,1.6,3,243.76,-0.268,0.891
572,2062.047,1065.084,2815.175,1308.919,2815.175,1308.919,25.532,51.063,36.107,1.2,2,51.063,-0.535,1.414
574,2149.591,857.55,1543.212,2755.971,2755.971,1543.212,93.317,186.634,131.97,0.8,2,186.634,0.786,1.414
575,4209.558,2800.603,2229.233,6189.883,6189.883,2229.233,39.526,79.051,55.898,1.2,2,79.051,1.777,1.414
579,1428.085,947.648,2098.173,757.996,2098.173,757.996,39.427,78.854,55.758,1.2,2,78.854,-0.639,1.414
580,6390.034,7041.597,11369.195,1410.873,11369.195,1410.873,97.196,194.391,137.455,0.2,2,194.391,-0.876,1.414
585,1725.597,299.605,1746.824,2014.024,2014.024,1415.943,87.071,165.986,83.293,1.2,3,130.607,0.153,0.957
588,7292.723,8477.363,1298.322,13287.124,13287.124,1298.322,110.233,220.467,155.893,0.2,2,220.467,9.234,1.414
589,3379.973,4234.267,6374.051,385.894,6374.051,385.894,121.66,243.321,172.054,0.4,2,243.321,-0.939,1.414
591,935.925,647.3,235.446,1060.343,1511.985,235.446,299.461,777.773,418.597,1.6,3,449.191,3.504,1.398
592,2424.317,386.206,2151.228,2697.406,2697.406,2151.228,72.003,144.005,101.827,0.8,2,144.005,0.254,1.414
595,1622.216,806.699,1427.654,2508.402,2508.402,930.59,154.007,313.595,156.872,2.0,3,231.011,0.757,1.019
601,2550.05,617.264,2986.521,2113.579,2986.521,2113.579,90.065,180.13,127.371,0.2,2,180.13,-0.292,1.414
604,787.992,313.461,566.342,1009.642,1009.642,566.342,71.375,142.75,100.939,0.4,2,142.75,0.783,1.414
606,2472.998,1226.78,3340.463,1605.534,3340.463,1605.534,66.298,132.595,93.759,0.8,2,132.595,-0.519,1.414
607,5020.754,2942.437,7101.372,2940.137,7101.372,2940.137,49.16,98.32,69.523,0.8,2,98.32,-0.586,1.414
608,4458.014,2445.839,2728.544,6187.483,6187.483,2728.544,115.334,230.668,163.107,0.4,2,230.668,1.268,1.414
609,3693.136,415.722,3399.176,3987.096,3987.096,3399.176,57.148,114.295,80.819,0.2,2,114.295,0.173,1.414
611,755.626,773.911,1302.864,208.389,1302.864,208.389,25.373,50.746,35.883,0.8,2,50.746,-0.84,1.414
613,6971.774,7611.075,12353.617,1589.932,12353.617,1589.932,101.246,202.491,143.183,0.2,2,202.491,-0.871,1.414
615,5472.109,4672.99,1963.803,3675.814,10776.71,1963.803,126.682,196.591,109.906,1.0,3,190.023,0.872,0.868
616,2493.727,482.024,2162.865,2271.545,3046.772,2162.865,141.397,213.75,122.465,0.8,3,212.096,0.05,0.866
619,1967.912,324.541,1781.217,2424.586,2424.586,1698.516,97.765,245.79,105.987,2.0,4,130.353,0.361,1.084
620,1740.252,586.805,2155.186,1325.318,2155.186,1325.318,85.551,171.102,120.988,0.8,2,171.102,-0.385,1.414
621,3499.521,566.307,3099.082,3899.96,3899.96,3099.082,82.18,164.361,116.22,0.8,2,164.361,0.258,1.414
627,2006.189,971.784,2693.344,1319.034,2693.344,1319.034,84.47,168.94,119.459,0.6,2,168.94,-0.51,1.414
630,1375.365,167.877,1458.221,1485.706,1485.706,1182.168,70.492,177.628,94.313,1.2,3,105.738,0.019,1.338
633,2277.938,1836.347,1098.182,1341.94,4393.694,1098.182,128.335,193.061,111.143,1.2,3,192.502,0.222,0.866
636,2043.423,1283.988,2951.34,1135.507,2951.34,1135.507,74.412,148.824,105.235,0.4,2,148.824,-0.615,1.414
637,4494.529,3005.745,2369.146,6619.912,6619.912,2369.146,100.336,200.672,141.897,0.4,2,200.672,1.794,1.414
638,4854.655,4600.109,1601.887,8107.423,8107.423,1601.887,44.584,89.168,63.051,0.6,2,89.168,4.061,1.414
641,965.697,392.048,803.612,680.682,1412.797,680.682,178.495,407.579,208.446,1.2,3,267.743,-0.153,1.168
644,2596.601,394.71,2169.903,2948.669,2948.669,2169.903,69.632,177.549,94.764,0.6,3,104.448,0.359,1.361
646,4628.924,2031.863,6065.668,3192.18,6065.668,3192.18,98.378,196.756,139.128,0.2,2,196.756,-0.474,1.414
647,2793.867,114.885,2661.52,2852.162,2867.917,2661.52,145.884,233.297,127.166,0.8,3,218.827,0.072,0.872
648,2428.803,716.68,2110.102,3249.556,3249.556,1926.752,295.833,756.102,403.983,0.8,3,443.749,0.54,1.366
649,2129.97,1269.083,1232.593,3027.348,3027.348,1232.593,108.173,216.346,152.98,0.4,2,216.346,1.456,1.414
650,4141.33,4205.055,753.55,10249.482,10249.482,753.55,250.208,647.308,277.629,2.4,4,333.611,12.602,1.11
651,3251.419,1138.521,2446.362,4056.475,4056.475,2446.362,38.045,76.089,53.803,0.6,2,76.089,0.658,1.414
654,1276.919,550.507,1666.186,887.651,1666.186,887.651,83.204,166.407,117.668,0.6,2,166.407,-0.467,1.414
656,3599.787,3451.65,1159.102,6040.473,6040.473,1159.102,86.478,172.956,122.298,0.2,2,172.956,4.211,1.414
660,2032.196,1469.152,3071.044,993.349,3071.044,993.349,67.486,134.973,95.44,0.4,2,134.973,-0.677,1.414
661,1725.408,310.492,1944.959,1505.857,1944.959,1505.857,66.301,132.601,93.763,0.6,2,132.601,-0.226,1.414
669,5761.635,6004.365,1515.908,10007.363,10007.363,1515.908,98.933,197.866,139.912,1.0,2,197.866,5.602,1.414
676,4135.762,4850.945,7565.898,705.626,7565.898,705.626,56.937,113.874,80.521,1.0,2,113.874,-0.907,1.414
678,2148.037,900.16,2784.546,1511.528,2784.546,1511.528,29.273,58.546,41.398,0.6,2,58.546,-0.457,1.414
680,2067.758,1615.0,925.781,3209.736,3209.736,925.781,62.671,125.342,88.63,1.0,2,125.342,2.467,1.414
686,3294.915,2486.436,5053.09,1536.739,5053.09,1536.739,80.563,161.126,113.933,0.8,2,161.126,-0.696,1.414
687,1761.891,530.665,1386.655,2137.128,2137.128,1386.655,63.949,127.897,90.437,0.2,2,127.897,0.541,1.414
688,1249.971,679.257,769.664,1730.278,1730.278,769.664,62.859,125.718,88.896,1.2,2,125.718,1.248,1.414
692,1613.052,729.4,2128.816,1097.288,2128.816,1097.288,88.531,177.062,125.202,0.8,2,177.062,-0.485,1.414
693,2775.823,3100.097,4967.923,583.724,4967.923,583.724,68.381,136.762,96.705,0.6,2,136.762,-0.883,1.414
697,1768.862,1393.837,783.27,2754.454,2754.454,783.27,89.753,179.507,126.93,0.4,2,179.507,2.517,1.414
700,995.082,718.832,1503.374,486.791,1503.374,486.791,71.409,142.818,100.988,0.4,2,142.818,-0.676,1.414
701,3394.534,4148.827,1095.625,1498.168,9612.665,1095.625,156.664,233.627,105.909,2.2,4,208.885,0.367,0.676
